source,target,weight,type
CD4+ APC+,CD8+ APC+,1.73696559416621,Enrichment
CD8+ PD.L1+ Tcell+,CD8+ PD.L1+ Tcell+,1.50709159146031,Enrichment
CD4+,PD.L1+ CD4+ APC+,1.48199592176997,Enrichment
CD4+,CD8+ PD.L1+,1.45335031090996,Enrichment
CD8+ PD.L1+,PD.L1+ CD4+ Tcell+,1.39071207685926,Enrichment
CD4+ APC+,PD.L1+ CD4+ Tcell+,1.21501289097085,Enrichment
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Epithelial+,1.21241243570614,Enrichment
CD4+,CD8+ APC+,1.18961101785276,Enrichment
CD4+ APC+,PD.L1+ CD4+,1.0973678368682,Enrichment
CD8+ APC+,CD8+ PD.L1+ APC+,1.064470406631,Enrichment
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.01241925925407,Enrichment
CD8+ Epithelial+,CD8+ FoxP3+ PD.L1+ Epithelial+,1.01034194422146,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ Tcell+,0.860281488546462,Enrichment
CD8+ PD.L1+,CD8+ PD.L1+ APC+,0.788542736314787,Enrichment
CD4+ APC+,CD8+ PD.L1+,0.775905283432551,Enrichment
CD8+ FoxP3+ PD.L1+ Tcell+,CD8+ PD.L1+ Tcell+,0.710493382805015,Enrichment
CD8+ PD.L1+ APC+,CD8+ PD.L1+ Tcell+,0.682877007713861,Enrichment
