source,target,weight,type
CD4+ Tcell+,PD.L1+ CD4+ Tcell+,1.59946207041627,Enrichment
CD8+,CD8+ PD.L1+,1.53636839283342,Enrichment
CD8+ APC+,CD8+ Tcell+,1.38263185371768,Enrichment
CD8+,CD8+ Tcell+,1.35845397091248,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+ Tcell+,1.27473990648607,Enrichment
CD8+,CD8+ APC+,1.25907243968137,Enrichment
CD8+ APC+,CD8+ PD.L1+ APC+,1.2245717193957,Enrichment
CD8+ PD.L1+ Tcell+,CD8+ Tcell+,1.1726325938058,Enrichment
CD4+ APC+,CD4+ Tcell+,1.14705387747332,Enrichment
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Epithelial+,1.14544781896709,Enrichment
CD8+ PD.L1+,CD8+ PD.L1+ APC+,1.09503428131597,Enrichment
CD4+ APC+,FoxP3+ Treg+ Tcell+,1.08545677598034,Enrichment
CD4+,CD4+ Tcell+,1.04960624211737,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+ Tcell+,0.954731784861467,Enrichment
CD4+,PD.L1+ CD4+,0.930084541398751,Enrichment
CD4+ APC+,PD.L1+ CD4+ APC+,0.921997487998727,Enrichment
CD4+,CD4+ APC+,0.916517490548611,Enrichment
CD4+ APC+,CD8+ APC+,0.877685100664878,Enrichment
CD8+ APC+,PD.L1+ CD4+ APC+,0.826693393346727,Enrichment
CD8+ PD.L1+ APC+,CD8+ PD.L1+ Tcell+,0.788284371451186,Enrichment
CD8+,CD8+ PD.L1+ Tcell+,0.747692000759264,Enrichment
CD4+ APC+,CD8+ Tcell+,0.639002340434045,Enrichment
CD4+,CD8+,0.637608042109547,Enrichment
CD8+ PD.L1+ Epithelial+,PD.L1+ CD4+ Epithelial+,0.636268217455553,Enrichment
CD4+ APC+,PD.L1+ CD4+ Tcell+,0.575284586818802,Enrichment
